genero,nombreCurso,nota,periodo
Femenino,Comunicación Oral y Escrita,1.0,2022-01-01T00:00:00.000Z
Masculino,Comunicación Oral y Escrita,1.3,2022-01-01T00:00:00.000Z
Femenino,Comunicación Oral y Escrita,0.2,2022-01-01T00:00:00.000Z
Femenino,Comunicación Oral y Escrita,2.5,2022-01-01T00:00:00.000Z
Masculino,Comunicación Oral y Escrita,0.2,2022-01-01T00:00:00.000Z
Femenino,Redes e Infraestructura,2.5,2022-01-01T00:00:00.000Z
Femenino,Redes e Infraestructura,3.4,2022-01-01T00:00:00.000Z
Femenino,Redes e Infraestructura,1.9,2022-01-01T00:00:00.000Z
Femenino,Redes e Infraestructura,2.0,2022-01-01T00:00:00.000Z
Masculino,Redes e Infraestructura,4.4,2022-01-01T00:00:00.000Z
Femenino,Electiva Libre I,1.4,2021-01-01T00:00:00.000Z
Masculino,Electiva Libre I,1.1,2021-01-01T00:00:00.000Z
Masculino,Electiva Libre I,2.2,2021-01-01T00:00:00.000Z
Masculino,Electiva Libre I,1.7,2021-01-01T00:00:00.000Z
Masculino,Electiva Libre I,3.6,2021-01-01T00:00:00.000Z
Femenino,Ingles 4,4.6,2024-03-01T00:00:00.000Z
Femenino,Ingles 4,2.3,2024-03-01T00:00:00.000Z
Femenino,Ingles 4,2.8,2024-03-01T00:00:00.000Z
Femenino,Ingles 4,1.2,2024-03-01T00:00:00.000Z
Femenino,Ingles 4,1.2,2024-03-01T00:00:00.000Z
Masculino,Electiva Profesional 2,0.8,2023-01-01T00:00:00.000Z
Masculino,Electiva Profesional 2,0.4,2023-01-01T00:00:00.000Z
Femenino,Electiva Profesional 2,4.9,2023-01-01T00:00:00.000Z
Masculino,Electiva Profesional 2,1.8,2023-01-01T00:00:00.000Z
Masculino,Electiva Profesional 2,2.9,2023-01-01T00:00:00.000Z
Masculino,Seguridad de la Información,4.8,2022-01-01T00:00:00.000Z
Femenino,Seguridad de la Información,3.9,2022-01-01T00:00:00.000Z
Femenino,Seguridad de la Información,3.6,2022-01-01T00:00:00.000Z
Femenino,Seguridad de la Información,3.5,2022-01-01T00:00:00.000Z
Femenino,Seguridad de la Información,3.1,2022-01-01T00:00:00.000Z
Masculino,Innovación y Emprendimiento,0.4,2024-01-01T00:00:00.000Z
Masculino,Innovación y Emprendimiento,2.8,2024-01-01T00:00:00.000Z
Femenino,Innovación y Emprendimiento,0.9,2024-01-01T00:00:00.000Z
Femenino,Innovación y Emprendimiento,0.4,2024-01-01T00:00:00.000Z
Masculino,Innovación y Emprendimiento,1.8,2024-01-01T00:00:00.000Z
Femenino,Electiva de  Ciencias Sociales,4.0,2024-03-01T00:00:00.000Z
Femenino,Electiva de  Ciencias Sociales,1.8,2024-03-01T00:00:00.000Z
Masculino,Electiva de  Ciencias Sociales,4.0,2024-03-01T00:00:00.000Z
Femenino,Electiva de  Ciencias Sociales,0.4,2024-03-01T00:00:00.000Z
Masculino,Electiva de  Ciencias Sociales,1.2,2024-03-01T00:00:00.000Z
Femenino,Analítica de Datos,0.7,2021-03-01T00:00:00.000Z
Femenino,Analítica de Datos,3.7,2021-03-01T00:00:00.000Z
Femenino,Analítica de Datos,3.9,2021-03-01T00:00:00.000Z
Masculino,Analítica de Datos,0.5,2021-03-01T00:00:00.000Z
Femenino,Analítica de Datos,0.7,2021-03-01T00:00:00.000Z
Femenino,Electiva Profesional 5,3.1,2023-01-01T00:00:00.000Z
Masculino,Electiva Profesional 5,3.6,2023-01-01T00:00:00.000Z
Femenino,Electiva Profesional 5,3.3,2023-01-01T00:00:00.000Z
Masculino,Electiva Profesional 5,2.7,2023-01-01T00:00:00.000Z
Masculino,Electiva Profesional 5,2.9,2023-01-01T00:00:00.000Z
Masculino,ETL (Extracción Transformación y Carga),1.2,2024-03-01T00:00:00.000Z
Femenino,ETL (Extracción Transformación y Carga),0.4,2024-03-01T00:00:00.000Z
Masculino,ETL (Extracción Transformación y Carga),1.2,2024-03-01T00:00:00.000Z
Masculino,ETL (Extracción Transformación y Carga),2.6,2024-03-01T00:00:00.000Z
Masculino,ETL (Extracción Transformación y Carga),4.6,2024-03-01T00:00:00.000Z
Masculino,Formación Ciudadana I : Identidades y Pluralismo,1.8,2024-01-01T00:00:00.000Z
Masculino,Formación Ciudadana I : Identidades y Pluralismo,4.5,2024-01-01T00:00:00.000Z
Femenino,Formación Ciudadana I : Identidades y Pluralismo,1.9,2024-01-01T00:00:00.000Z
Femenino,Formación Ciudadana I : Identidades y Pluralismo,1.8,2024-01-01T00:00:00.000Z
Femenino,Formación Ciudadana I : Identidades y Pluralismo,1.5,2024-01-01T00:00:00.000Z
Femenino,Electiva Profesional 5,4.2,2022-03-01T00:00:00.000Z
Masculino,Electiva Profesional 5,3.4,2022-03-01T00:00:00.000Z
Masculino,Electiva Profesional 5,4.5,2022-03-01T00:00:00.000Z
Femenino,Electiva Profesional 5,2.2,2022-03-01T00:00:00.000Z
Femenino,Electiva Profesional 5,5.0,2022-03-01T00:00:00.000Z
Femenino,Programación,1.2,2022-01-01T00:00:00.000Z
Masculino,Programación,1.9,2022-01-01T00:00:00.000Z
Femenino,Programación,0.0,2022-01-01T00:00:00.000Z
Femenino,Programación,4.8,2022-01-01T00:00:00.000Z
Masculino,Programación,1.4,2022-01-01T00:00:00.000Z
Femenino,Cálculo 1,3.1,2022-01-01T00:00:00.000Z
Masculino,Cálculo 1,4.2,2022-01-01T00:00:00.000Z
Masculino,Cálculo 1,2.7,2022-01-01T00:00:00.000Z
Masculino,Cálculo 1,1.0,2022-01-01T00:00:00.000Z
Masculino,Cálculo 1,1.1,2022-01-01T00:00:00.000Z
Femenino,Seminario de Ing. de Datos e IA,2.3,2023-03-01T00:00:00.000Z
Masculino,Seminario de Ing. de Datos e IA,1.5,2023-03-01T00:00:00.000Z
Masculino,Seminario de Ing. de Datos e IA,0.7,2023-03-01T00:00:00.000Z
Masculino,Seminario de Ing. de Datos e IA,0.1,2023-03-01T00:00:00.000Z
Femenino,Seminario de Ing. de Datos e IA,3.8,2023-03-01T00:00:00.000Z
Masculino,Formación Ciudadana II: Sociedad y Estado,0.0,2021-03-01T00:00:00.000Z
Femenino,Formación Ciudadana II: Sociedad y Estado,1.1,2021-03-01T00:00:00.000Z
Masculino,Formación Ciudadana II: Sociedad y Estado,2.3,2021-03-01T00:00:00.000Z
Femenino,Formación Ciudadana II: Sociedad y Estado,2.2,2021-03-01T00:00:00.000Z
Masculino,Formación Ciudadana II: Sociedad y Estado,1.3,2021-03-01T00:00:00.000Z
Masculino,Álgebra lineal,1.5,2023-01-01T00:00:00.000Z
Femenino,Álgebra lineal,2.0,2023-01-01T00:00:00.000Z
Femenino,Álgebra lineal,2.2,2023-01-01T00:00:00.000Z
Femenino,Álgebra lineal,1.0,2023-01-01T00:00:00.000Z
Femenino,Álgebra lineal,3.8,2023-01-01T00:00:00.000Z
Masculino,ETL (Extracción Transformación y Carga),2.6,2024-03-01T00:00:00.000Z
Femenino,ETL (Extracción Transformación y Carga),0.4,2024-03-01T00:00:00.000Z
Femenino,ETL (Extracción Transformación y Carga),1.8,2024-03-01T00:00:00.000Z
Femenino,ETL (Extracción Transformación y Carga),0.4,2024-03-01T00:00:00.000Z
Masculino,ETL (Extracción Transformación y Carga),2.8,2024-03-01T00:00:00.000Z
Masculino,Ingles 5,1.1,2021-03-01T00:00:00.000Z
Masculino,Ingles 5,3.4,2021-03-01T00:00:00.000Z
Femenino,Ingles 5,0.5,2021-03-01T00:00:00.000Z
Femenino,Ingles 5,4.0,2021-03-01T00:00:00.000Z
Masculino,Ingles 5,0.7,2021-03-01T00:00:00.000Z
Masculino,Electiva Profesional 3,1.7,2021-01-01T00:00:00.000Z
Femenino,Electiva Profesional 3,3.5,2021-01-01T00:00:00.000Z
Femenino,Electiva Profesional 3,2.7,2021-01-01T00:00:00.000Z
Femenino,Electiva Profesional 3,4.7,2021-01-01T00:00:00.000Z
Femenino,Electiva Profesional 3,1.8,2021-01-01T00:00:00.000Z
Femenino,Estadística y Probabilidad II,1.2,2022-03-01T00:00:00.000Z
Femenino,Estadística y Probabilidad II,4.1,2022-03-01T00:00:00.000Z
Femenino,Estadística y Probabilidad II,2.0,2022-03-01T00:00:00.000Z
Masculino,Estadística y Probabilidad II,2.8,2022-03-01T00:00:00.000Z
Femenino,Estadística y Probabilidad II,5.0,2022-03-01T00:00:00.000Z
Femenino,Electiva profesional 4,4.0,2021-01-01T00:00:00.000Z
Femenino,Electiva profesional 4,2.4,2021-01-01T00:00:00.000Z
Femenino,Electiva profesional 4,0.9,2021-01-01T00:00:00.000Z
Femenino,Electiva profesional 4,0.8,2021-01-01T00:00:00.000Z
Femenino,Electiva profesional 4,2.7,2021-01-01T00:00:00.000Z
Femenino,Cálculo 1,1.3,2024-01-01T00:00:00.000Z
Femenino,Cálculo 1,4.1,2024-01-01T00:00:00.000Z
Femenino,Cálculo 1,0.1,2024-01-01T00:00:00.000Z
Masculino,Cálculo 1,0.3,2024-01-01T00:00:00.000Z
Femenino,Cálculo 1,1.2,2024-01-01T00:00:00.000Z
Masculino,Ingles 5,1.4,2023-01-01T00:00:00.000Z
Femenino,Ingles 5,2.3,2023-01-01T00:00:00.000Z
Femenino,Ingles 5,1.6,2023-01-01T00:00:00.000Z
Femenino,Ingles 5,0.6,2023-01-01T00:00:00.000Z
Femenino,Ingles 5,2.0,2023-01-01T00:00:00.000Z
Femenino,Electiva Profesional 1,3.2,2022-03-01T00:00:00.000Z
Femenino,Electiva Profesional 1,3.7,2022-03-01T00:00:00.000Z
Femenino,Electiva Profesional 1,1.0,2022-03-01T00:00:00.000Z
Femenino,Electiva Profesional 1,3.7,2022-03-01T00:00:00.000Z
Femenino,Electiva Profesional 1,1.6,2022-03-01T00:00:00.000Z
Masculino,Comunicación Oral y Escrita,0.1,2021-01-01T00:00:00.000Z
Femenino,Comunicación Oral y Escrita,1.3,2021-01-01T00:00:00.000Z
Femenino,Comunicación Oral y Escrita,3.4,2021-01-01T00:00:00.000Z
Masculino,Comunicación Oral y Escrita,3.9,2021-01-01T00:00:00.000Z
Femenino,Comunicación Oral y Escrita,0.5,2021-01-01T00:00:00.000Z
Masculino,Redes e Infraestructura,0.5,2021-01-01T00:00:00.000Z
Femenino,Redes e Infraestructura,1.0,2021-01-01T00:00:00.000Z
Femenino,Redes e Infraestructura,3.0,2021-01-01T00:00:00.000Z
Femenino,Redes e Infraestructura,3.3,2021-01-01T00:00:00.000Z
Femenino,Redes e Infraestructura,3.3,2021-01-01T00:00:00.000Z
Femenino,Electiva Profesional 3,1.4,2023-01-01T00:00:00.000Z
Masculino,Electiva Profesional 3,1.6,2023-01-01T00:00:00.000Z
Femenino,Electiva Profesional 3,0.9,2023-01-01T00:00:00.000Z
Femenino,Electiva Profesional 3,3.7,2023-01-01T00:00:00.000Z
Masculino,Electiva Profesional 3,2.0,2023-01-01T00:00:00.000Z
Femenino,Electiva de Lectura y Escritura,4.9,2021-01-01T00:00:00.000Z
Femenino,Electiva de Lectura y Escritura,2.9,2021-01-01T00:00:00.000Z
Femenino,Electiva de Lectura y Escritura,1.3,2021-01-01T00:00:00.000Z
Femenino,Electiva de Lectura y Escritura,4.6,2021-01-01T00:00:00.000Z
Masculino,Electiva de Lectura y Escritura,2.5,2021-01-01T00:00:00.000Z
Masculino,Ingles 4,2.5,2024-03-01T00:00:00.000Z
Masculino,Ingles 4,0.7,2024-03-01T00:00:00.000Z
Masculino,Ingles 4,2.3,2024-03-01T00:00:00.000Z
Femenino,Ingles 4,4.9,2024-03-01T00:00:00.000Z
Masculino,Ingles 4,4.7,2024-03-01T00:00:00.000Z
Femenino,Matemáticas Fundamentales,2.9,2023-01-01T00:00:00.000Z
Femenino,Matemáticas Fundamentales,4.4,2023-01-01T00:00:00.000Z
Femenino,Matemáticas Fundamentales,1.1,2023-01-01T00:00:00.000Z
Femenino,Matemáticas Fundamentales,0.9,2023-01-01T00:00:00.000Z
Femenino,Matemáticas Fundamentales,4.5,2023-01-01T00:00:00.000Z
Femenino,Electiva Profesional 2,3.9,2024-01-01T00:00:00.000Z
Femenino,Electiva Profesional 2,2.8,2024-01-01T00:00:00.000Z
Masculino,Electiva Profesional 2,1.7,2024-01-01T00:00:00.000Z
Masculino,Electiva Profesional 2,1.0,2024-01-01T00:00:00.000Z
Femenino,Electiva Profesional 2,3.8,2024-01-01T00:00:00.000Z
Masculino,Cálculo 2,1.6,2024-01-01T00:00:00.000Z
Masculino,Cálculo 2,1.6,2024-01-01T00:00:00.000Z
Masculino,Cálculo 2,2.1,2024-01-01T00:00:00.000Z
Femenino,Cálculo 2,0.3,2024-01-01T00:00:00.000Z
Femenino,Cálculo 2,3.3,2024-01-01T00:00:00.000Z
Femenino,Legislación y Ética en el Manejo de Datos,4.3,2023-03-01T00:00:00.000Z
Femenino,Legislación y Ética en el Manejo de Datos,0.2,2023-03-01T00:00:00.000Z
Femenino,Legislación y Ética en el Manejo de Datos,4.1,2023-03-01T00:00:00.000Z
Femenino,Legislación y Ética en el Manejo de Datos,0.1,2023-03-01T00:00:00.000Z
Masculino,Legislación y Ética en el Manejo de Datos,2.6,2023-03-01T00:00:00.000Z
Masculino,Seguridad de la Información,1.3,2022-01-01T00:00:00.000Z
Femenino,Seguridad de la Información,1.9,2022-01-01T00:00:00.000Z
Masculino,Seguridad de la Información,2.7,2022-01-01T00:00:00.000Z
Femenino,Seguridad de la Información,3.3,2022-01-01T00:00:00.000Z
Femenino,Seguridad de la Información,3.7,2022-01-01T00:00:00.000Z
Femenino,ETL (Extracción Transformación y Carga),0.6,2022-03-01T00:00:00.000Z
Femenino,ETL (Extracción Transformación y Carga),3.3,2022-03-01T00:00:00.000Z
Femenino,ETL (Extracción Transformación y Carga),2.4,2022-03-01T00:00:00.000Z
Femenino,ETL (Extracción Transformación y Carga),1.0,2022-03-01T00:00:00.000Z
Masculino,ETL (Extracción Transformación y Carga),1.0,2022-03-01T00:00:00.000Z
Femenino,Formación Ciudadana III: Paz y Convivencia,1.4,2022-01-01T00:00:00.000Z
Femenino,Formación Ciudadana III: Paz y Convivencia,3.4,2022-01-01T00:00:00.000Z
Femenino,Formación Ciudadana III: Paz y Convivencia,2.0,2022-01-01T00:00:00.000Z
Femenino,Formación Ciudadana III: Paz y Convivencia,4.8,2022-01-01T00:00:00.000Z
Masculino,Formación Ciudadana III: Paz y Convivencia,2.0,2022-01-01T00:00:00.000Z
Femenino,Seguridad de la Información,4.8,2024-01-01T00:00:00.000Z
Femenino,Seguridad de la Información,3.2,2024-01-01T00:00:00.000Z
Masculino,Seguridad de la Información,2.6,2024-01-01T00:00:00.000Z
Femenino,Seguridad de la Información,4.0,2024-01-01T00:00:00.000Z
Femenino,Seguridad de la Información,1.3,2024-01-01T00:00:00.000Z
Masculino,Formación Ciudadana II: Sociedad y Estado,4.5,2021-01-01T00:00:00.000Z
Femenino,Formación Ciudadana II: Sociedad y Estado,3.2,2021-01-01T00:00:00.000Z
Femenino,Formación Ciudadana II: Sociedad y Estado,3.2,2021-01-01T00:00:00.000Z
Masculino,Formación Ciudadana II: Sociedad y Estado,1.5,2021-01-01T00:00:00.000Z
Femenino,Formación Ciudadana II: Sociedad y Estado,3.6,2021-01-01T00:00:00.000Z
Masculino,Formación Ciudadana III: Paz y Convivencia,4.7,2024-03-01T00:00:00.000Z
Femenino,Formación Ciudadana III: Paz y Convivencia,2.7,2024-03-01T00:00:00.000Z
Femenino,Formación Ciudadana III: Paz y Convivencia,0.5,2024-03-01T00:00:00.000Z
Femenino,Formación Ciudadana III: Paz y Convivencia,1.9,2024-03-01T00:00:00.000Z
Femenino,Formación Ciudadana III: Paz y Convivencia,4.4,2024-03-01T00:00:00.000Z
Femenino,Formación Ciudadana III: Paz y Convivencia,0.3,2023-01-01T00:00:00.000Z
Masculino,Formación Ciudadana III: Paz y Convivencia,1.0,2023-01-01T00:00:00.000Z
Masculino,Formación Ciudadana III: Paz y Convivencia,0.0,2023-01-01T00:00:00.000Z
Femenino,Formación Ciudadana III: Paz y Convivencia,2.2,2023-01-01T00:00:00.000Z
Masculino,Formación Ciudadana III: Paz y Convivencia,4.7,2023-01-01T00:00:00.000Z
Femenino,Ingles 2,2.4,2021-03-01T00:00:00.000Z
Femenino,Ingles 2,2.3,2021-03-01T00:00:00.000Z
Femenino,Ingles 2,3.8,2021-03-01T00:00:00.000Z
Masculino,Ingles 2,3.3,2021-03-01T00:00:00.000Z
Masculino,Ingles 2,1.8,2021-03-01T00:00:00.000Z
Femenino,Programación,0.7,2022-03-01T00:00:00.000Z
Femenino,Programación,1.8,2022-03-01T00:00:00.000Z
Femenino,Programación,3.9,2022-03-01T00:00:00.000Z
Femenino,Programación,3.8,2022-03-01T00:00:00.000Z
Masculino,Programación,4.1,2022-03-01T00:00:00.000Z
Femenino,Electiva profesional 4,3.4,2023-01-01T00:00:00.000Z
Femenino,Electiva profesional 4,3.9,2023-01-01T00:00:00.000Z
Femenino,Electiva profesional 4,4.0,2023-01-01T00:00:00.000Z
Femenino,Electiva profesional 4,3.9,2023-01-01T00:00:00.000Z
Masculino,Electiva profesional 4,3.6,2023-01-01T00:00:00.000Z
Masculino,Electiva Libre I,4.8,2023-03-01T00:00:00.000Z
Femenino,Electiva Libre I,0.0,2023-03-01T00:00:00.000Z
Masculino,Electiva Libre I,3.1,2023-03-01T00:00:00.000Z
Masculino,Electiva Libre I,1.0,2023-03-01T00:00:00.000Z
Femenino,Electiva Libre I,2.8,2023-03-01T00:00:00.000Z
Masculino,Comunicación Oral y Escrita,2.6,2023-01-01T00:00:00.000Z
Femenino,Comunicación Oral y Escrita,1.5,2023-01-01T00:00:00.000Z
Femenino,Comunicación Oral y Escrita,0.0,2023-01-01T00:00:00.000Z
Masculino,Comunicación Oral y Escrita,2.4,2023-01-01T00:00:00.000Z
Masculino,Comunicación Oral y Escrita,1.4,2023-01-01T00:00:00.000Z
Femenino,Estadística y Probabilidad I,4.6,2024-01-01T00:00:00.000Z
Femenino,Estadística y Probabilidad I,2.3,2024-01-01T00:00:00.000Z
Femenino,Estadística y Probabilidad I,2.1,2024-01-01T00:00:00.000Z
Masculino,Estadística y Probabilidad I,2.6,2024-01-01T00:00:00.000Z
Masculino,Estadística y Probabilidad I,2.5,2024-01-01T00:00:00.000Z
Femenino,Analítica de Datos,4.3,2021-03-01T00:00:00.000Z
Femenino,Analítica de Datos,3.1,2021-03-01T00:00:00.000Z
Femenino,Analítica de Datos,4.4,2021-03-01T00:00:00.000Z
Masculino,Analítica de Datos,4.9,2021-03-01T00:00:00.000Z
Masculino,Analítica de Datos,3.1,2021-03-01T00:00:00.000Z
Masculino,Electiva Profesional 3,2.3,2022-03-01T00:00:00.000Z
Femenino,Electiva Profesional 3,1.8,2022-03-01T00:00:00.000Z
Femenino,Electiva Profesional 3,4.2,2022-03-01T00:00:00.000Z
Masculino,Electiva Profesional 3,2.6,2022-03-01T00:00:00.000Z
Femenino,Electiva Profesional 3,1.7,2022-03-01T00:00:00.000Z
Masculino,Ingles 2,4.9,2024-01-01T00:00:00.000Z
Masculino,Ingles 2,1.3,2024-01-01T00:00:00.000Z
Masculino,Ingles 2,1.0,2024-01-01T00:00:00.000Z
Femenino,Ingles 2,4.1,2024-01-01T00:00:00.000Z
Masculino,Ingles 2,3.8,2024-01-01T00:00:00.000Z
Femenino,Inteligencia Artificial,0.0,2023-03-01T00:00:00.000Z
Femenino,Inteligencia Artificial,5.0,2023-03-01T00:00:00.000Z
Femenino,Inteligencia Artificial,2.9,2023-03-01T00:00:00.000Z
Masculino,Inteligencia Artificial,3.8,2023-03-01T00:00:00.000Z
Femenino,Inteligencia Artificial,0.2,2023-03-01T00:00:00.000Z
Masculino,Legislación y Ética en el Manejo de Datos,3.8,2024-03-01T00:00:00.000Z
Masculino,Legislación y Ética en el Manejo de Datos,3.3,2024-03-01T00:00:00.000Z
Femenino,Legislación y Ética en el Manejo de Datos,4.0,2024-03-01T00:00:00.000Z
Masculino,Legislación y Ética en el Manejo de Datos,1.5,2024-03-01T00:00:00.000Z
Femenino,Legislación y Ética en el Manejo de Datos,4.7,2024-03-01T00:00:00.000Z
Masculino,Lógica y Matemática Discreta,0.8,2022-01-01T00:00:00.000Z
Masculino,Lógica y Matemática Discreta,2.0,2022-01-01T00:00:00.000Z
Femenino,Lógica y Matemática Discreta,4.2,2022-01-01T00:00:00.000Z
Femenino,Lógica y Matemática Discreta,0.8,2022-01-01T00:00:00.000Z
Femenino,Lógica y Matemática Discreta,2.8,2022-01-01T00:00:00.000Z
Femenino,Legislación y Ética en el Manejo de Datos,2.4,2021-03-01T00:00:00.000Z
Femenino,Legislación y Ética en el Manejo de Datos,4.5,2021-03-01T00:00:00.000Z
Masculino,Legislación y Ética en el Manejo de Datos,3.0,2021-03-01T00:00:00.000Z
Femenino,Legislación y Ética en el Manejo de Datos,2.8,2021-03-01T00:00:00.000Z
Masculino,Legislación y Ética en el Manejo de Datos,2.5,2021-03-01T00:00:00.000Z
Masculino,Estadística y Probabilidad II,0.5,2022-03-01T00:00:00.000Z
Masculino,Estadística y Probabilidad II,4.0,2022-03-01T00:00:00.000Z
Femenino,Estadística y Probabilidad II,4.4,2022-03-01T00:00:00.000Z
Femenino,Estadística y Probabilidad II,0.8,2022-03-01T00:00:00.000Z
Femenino,Estadística y Probabilidad II,4.8,2022-03-01T00:00:00.000Z
Masculino,Estadística y Probabilidad I,4.3,2023-03-01T00:00:00.000Z
Femenino,Estadística y Probabilidad I,2.7,2023-03-01T00:00:00.000Z
Femenino,Estadística y Probabilidad I,1.1,2023-03-01T00:00:00.000Z
Femenino,Estadística y Probabilidad I,1.9,2023-03-01T00:00:00.000Z
Femenino,Estadística y Probabilidad I,1.5,2023-03-01T00:00:00.000Z
Femenino,Administración para Ingenieros,5.0,2021-01-01T00:00:00.000Z
Femenino,Administración para Ingenieros,2.3,2021-01-01T00:00:00.000Z
Masculino,Administración para Ingenieros,4.2,2021-01-01T00:00:00.000Z
Femenino,Administración para Ingenieros,2.2,2021-01-01T00:00:00.000Z
Femenino,Administración para Ingenieros,1.8,2021-01-01T00:00:00.000Z
Femenino,Seminario de Ing. de Datos e IA,0.4,2022-01-01T00:00:00.000Z
Femenino,Seminario de Ing. de Datos e IA,1.3,2022-01-01T00:00:00.000Z
Femenino,Seminario de Ing. de Datos e IA,2.1,2022-01-01T00:00:00.000Z
Femenino,Seminario de Ing. de Datos e IA,4.4,2022-01-01T00:00:00.000Z
Masculino,Seminario de Ing. de Datos e IA,1.1,2022-01-01T00:00:00.000Z
Femenino,Inteligencia Artificial,4.3,2021-03-01T00:00:00.000Z
Femenino,Inteligencia Artificial,0.0,2021-03-01T00:00:00.000Z
Femenino,Inteligencia Artificial,1.6,2021-03-01T00:00:00.000Z
Femenino,Inteligencia Artificial,3.5,2021-03-01T00:00:00.000Z
Femenino,Inteligencia Artificial,3.5,2021-03-01T00:00:00.000Z
Masculino,Electiva Profesional 3,3.4,2024-03-01T00:00:00.000Z
Femenino,Electiva Profesional 3,3.8,2024-03-01T00:00:00.000Z
Femenino,Electiva Profesional 3,4.5,2024-03-01T00:00:00.000Z
Femenino,Electiva Profesional 3,0.6,2024-03-01T00:00:00.000Z
Masculino,Electiva Profesional 3,2.3,2024-03-01T00:00:00.000Z
Masculino,Sistemas Operativos,0.7,2022-01-01T00:00:00.000Z
Femenino,Sistemas Operativos,1.2,2022-01-01T00:00:00.000Z
Femenino,Sistemas Operativos,2.6,2022-01-01T00:00:00.000Z
Masculino,Sistemas Operativos,2.2,2022-01-01T00:00:00.000Z
Femenino,Sistemas Operativos,4.3,2022-01-01T00:00:00.000Z
Masculino,Estadística y Probabilidad II,1.8,2024-01-01T00:00:00.000Z
Femenino,Estadística y Probabilidad II,0.0,2024-01-01T00:00:00.000Z
Femenino,Estadística y Probabilidad II,4.5,2024-01-01T00:00:00.000Z
Femenino,Estadística y Probabilidad II,2.4,2024-01-01T00:00:00.000Z
Masculino,Estadística y Probabilidad II,1.2,2024-01-01T00:00:00.000Z
Masculino,Cálculo 1,0.3,2022-03-01T00:00:00.000Z
Femenino,Cálculo 1,2.0,2022-03-01T00:00:00.000Z
Femenino,Cálculo 1,3.8,2022-03-01T00:00:00.000Z
Masculino,Cálculo 1,3.0,2022-03-01T00:00:00.000Z
Femenino,Cálculo 1,3.8,2022-03-01T00:00:00.000Z
Femenino,Ingles 5,1.5,2023-03-01T00:00:00.000Z
Femenino,Ingles 5,2.0,2023-03-01T00:00:00.000Z
Femenino,Ingles 5,2.7,2023-03-01T00:00:00.000Z
Femenino,Ingles 5,1.2,2023-03-01T00:00:00.000Z
Masculino,Ingles 5,3.1,2023-03-01T00:00:00.000Z
Femenino,Electiva Profesional 2,1.5,2024-01-01T00:00:00.000Z
Femenino,Electiva Profesional 2,1.5,2024-01-01T00:00:00.000Z
Femenino,Electiva Profesional 2,4.8,2024-01-01T00:00:00.000Z
Masculino,Electiva Profesional 2,0.8,2024-01-01T00:00:00.000Z
Femenino,Electiva Profesional 2,0.9,2024-01-01T00:00:00.000Z
Masculino,Analítica de Datos,1.2,2024-01-01T00:00:00.000Z
Masculino,Analítica de Datos,1.2,2024-01-01T00:00:00.000Z
Femenino,Analítica de Datos,1.4,2024-01-01T00:00:00.000Z
Femenino,Analítica de Datos,4.0,2024-01-01T00:00:00.000Z
Femenino,Analítica de Datos,3.5,2024-01-01T00:00:00.000Z
Femenino,Seguridad de la Información,3.1,2023-03-01T00:00:00.000Z
Femenino,Seguridad de la Información,4.7,2023-03-01T00:00:00.000Z
