necesidadesEspecialesEducacion,nombreCurso,nota,periodo
no,Analítica de Datos,3.6,2022-03-01T00:00:00.000Z
no,Analítica de Datos,4.6,2022-03-01T00:00:00.000Z
no,Analítica de Datos,1.6,2022-03-01T00:00:00.000Z
no,Electiva de  Ciencias Sociales,0.8,2022-01-01T00:00:00.000Z
no,Electiva de  Ciencias Sociales,2.9,2022-01-01T00:00:00.000Z
no,Electiva de  Ciencias Sociales,2.0,2022-01-01T00:00:00.000Z
no,Electiva de  Ciencias Sociales,1.1,2022-01-01T00:00:00.000Z
no,Electiva de  Ciencias Sociales,4.9,2022-01-01T00:00:00.000Z
no,Matemáticas Fundamentales,4.1,2022-01-01T00:00:00.000Z
no,Matemáticas Fundamentales,4.0,2022-01-01T00:00:00.000Z
no,Matemáticas Fundamentales,3.0,2022-01-01T00:00:00.000Z
no,Matemáticas Fundamentales,1.0,2022-01-01T00:00:00.000Z
no,Matemáticas Fundamentales,4.3,2022-01-01T00:00:00.000Z
no,Innovación y Emprendimiento,2.4,2024-03-01T00:00:00.000Z
no,Innovación y Emprendimiento,1.3,2024-03-01T00:00:00.000Z
no,Innovación y Emprendimiento,2.0,2024-03-01T00:00:00.000Z
no,Innovación y Emprendimiento,1.7,2024-03-01T00:00:00.000Z
no,Innovación y Emprendimiento,1.1,2024-03-01T00:00:00.000Z
no,Seguridad de la Información,0.8,2024-03-01T00:00:00.000Z
no,Seguridad de la Información,3.9,2024-03-01T00:00:00.000Z
no,Seguridad de la Información,0.3,2024-03-01T00:00:00.000Z
no,Seguridad de la Información,0.9,2024-03-01T00:00:00.000Z
no,Seguridad de la Información,3.6,2024-03-01T00:00:00.000Z
no,Analítica de Datos,1.2,2023-03-01T00:00:00.000Z
no,Analítica de Datos,3.9,2023-03-01T00:00:00.000Z
no,Analítica de Datos,2.7,2023-03-01T00:00:00.000Z
no,Analítica de Datos,1.6,2023-03-01T00:00:00.000Z
no,Analítica de Datos,0.5,2023-03-01T00:00:00.000Z
no,Electiva Profesional 5,2.0,2021-03-01T00:00:00.000Z
si,Electiva Profesional 5,0.1,2021-03-01T00:00:00.000Z
no,Electiva Profesional 5,0.5,2021-03-01T00:00:00.000Z
no,Electiva Profesional 5,1.4,2021-03-01T00:00:00.000Z
no,Electiva Profesional 5,2.8,2021-03-01T00:00:00.000Z
no,Cálculo 2,0.3,2022-01-01T00:00:00.000Z
no,Cálculo 2,2.7,2022-01-01T00:00:00.000Z
no,Cálculo 2,0.2,2022-01-01T00:00:00.000Z
no,Cálculo 2,1.6,2022-01-01T00:00:00.000Z
no,Cálculo 2,4.4,2022-01-01T00:00:00.000Z
no,Ingles 2,2.0,2023-03-01T00:00:00.000Z
no,Ingles 2,2.6,2023-03-01T00:00:00.000Z
no,Ingles 2,1.5,2023-03-01T00:00:00.000Z
no,Ingles 2,0.6,2023-03-01T00:00:00.000Z
no,Ingles 2,1.0,2023-03-01T00:00:00.000Z
no,Innovación y Emprendimiento,2.0,2021-03-01T00:00:00.000Z
no,Innovación y Emprendimiento,1.5,2021-03-01T00:00:00.000Z
no,Innovación y Emprendimiento,3.1,2021-03-01T00:00:00.000Z
no,Innovación y Emprendimiento,4.8,2021-03-01T00:00:00.000Z
no,Innovación y Emprendimiento,4.3,2021-03-01T00:00:00.000Z
no,Redes e Infraestructura,2.7,2022-01-01T00:00:00.000Z
no,Redes e Infraestructura,1.8,2022-01-01T00:00:00.000Z
no,Redes e Infraestructura,2.9,2022-01-01T00:00:00.000Z
no,Redes e Infraestructura,0.7,2022-01-01T00:00:00.000Z
no,Redes e Infraestructura,1.4,2022-01-01T00:00:00.000Z
no,Formación Ciudadana III: Paz y Convivencia,5.0,2022-01-01T00:00:00.000Z
no,Formación Ciudadana III: Paz y Convivencia,1.7,2022-01-01T00:00:00.000Z
no,Formación Ciudadana III: Paz y Convivencia,2.9,2022-01-01T00:00:00.000Z
no,Formación Ciudadana III: Paz y Convivencia,4.9,2022-01-01T00:00:00.000Z
no,Formación Ciudadana III: Paz y Convivencia,2.9,2022-01-01T00:00:00.000Z
no,Electiva Profesional 3,0.6,2024-01-01T00:00:00.000Z
no,Electiva Profesional 3,2.1,2024-01-01T00:00:00.000Z
no,Electiva Profesional 3,2.3,2024-01-01T00:00:00.000Z
no,Electiva Profesional 3,3.2,2024-01-01T00:00:00.000Z
no,Electiva Profesional 3,2.6,2024-01-01T00:00:00.000Z
no,ETL (Extracción Transformación y Carga),3.8,2022-01-01T00:00:00.000Z
no,ETL (Extracción Transformación y Carga),0.3,2022-01-01T00:00:00.000Z
no,ETL (Extracción Transformación y Carga),0.1,2022-01-01T00:00:00.000Z
no,ETL (Extracción Transformación y Carga),4.2,2022-01-01T00:00:00.000Z
no,ETL (Extracción Transformación y Carga),1.6,2022-01-01T00:00:00.000Z
no,Ingles 1,4.9,2023-01-01T00:00:00.000Z
no,Ingles 1,2.4,2023-01-01T00:00:00.000Z
no,Ingles 1,1.5,2023-01-01T00:00:00.000Z
no,Ingles 1,2.8,2023-01-01T00:00:00.000Z
no,Ingles 1,1.2,2023-01-01T00:00:00.000Z
no,Electiva Profesional 5,3.3,2024-03-01T00:00:00.000Z
no,Electiva Profesional 5,4.4,2024-03-01T00:00:00.000Z
no,Electiva Profesional 5,4.6,2024-03-01T00:00:00.000Z
no,Electiva Profesional 5,3.0,2024-03-01T00:00:00.000Z
no,Electiva Profesional 5,5.0,2024-03-01T00:00:00.000Z
no,ETL (Extracción Transformación y Carga),4.5,2024-03-01T00:00:00.000Z
no,ETL (Extracción Transformación y Carga),3.1,2024-03-01T00:00:00.000Z
no,ETL (Extracción Transformación y Carga),2.1,2024-03-01T00:00:00.000Z
no,ETL (Extracción Transformación y Carga),1.0,2024-03-01T00:00:00.000Z
no,ETL (Extracción Transformación y Carga),0.4,2024-03-01T00:00:00.000Z
no,Electiva Profesional 1,2.3,2023-03-01T00:00:00.000Z
no,Electiva Profesional 1,1.2,2023-03-01T00:00:00.000Z
no,Electiva Profesional 1,2.9,2023-03-01T00:00:00.000Z
no,Electiva Profesional 1,2.6,2023-03-01T00:00:00.000Z
no,Electiva Profesional 1,3.8,2023-03-01T00:00:00.000Z
no,Innovación y Emprendimiento,4.1,2022-01-01T00:00:00.000Z
no,Innovación y Emprendimiento,1.3,2022-01-01T00:00:00.000Z
no,Innovación y Emprendimiento,0.1,2022-01-01T00:00:00.000Z
no,Innovación y Emprendimiento,2.9,2022-01-01T00:00:00.000Z
no,Innovación y Emprendimiento,3.2,2022-01-01T00:00:00.000Z
no,Inteligencia Artificial,3.8,2023-03-01T00:00:00.000Z
no,Inteligencia Artificial,0.3,2023-03-01T00:00:00.000Z
no,Inteligencia Artificial,4.9,2023-03-01T00:00:00.000Z
no,Inteligencia Artificial,0.2,2023-03-01T00:00:00.000Z
no,Inteligencia Artificial,4.1,2023-03-01T00:00:00.000Z
no,Formación Ciudadana I : Identidades y Pluralismo,4.7,2021-01-01T00:00:00.000Z
no,Formación Ciudadana I : Identidades y Pluralismo,1.1,2021-01-01T00:00:00.000Z
no,Formación Ciudadana I : Identidades y Pluralismo,4.4,2021-01-01T00:00:00.000Z
no,Formación Ciudadana I : Identidades y Pluralismo,4.8,2021-01-01T00:00:00.000Z
no,Formación Ciudadana I : Identidades y Pluralismo,3.8,2021-01-01T00:00:00.000Z
no,Ingles 3,1.5,2021-01-01T00:00:00.000Z
no,Ingles 3,1.0,2021-01-01T00:00:00.000Z
no,Ingles 3,0.3,2021-01-01T00:00:00.000Z
no,Ingles 3,0.7,2021-01-01T00:00:00.000Z
no,Ingles 3,3.0,2021-01-01T00:00:00.000Z
no,Electiva profesional 4,0.9,2022-01-01T00:00:00.000Z
no,Electiva profesional 4,1.9,2022-01-01T00:00:00.000Z
no,Electiva profesional 4,3.2,2022-01-01T00:00:00.000Z
no,Electiva profesional 4,3.0,2022-01-01T00:00:00.000Z
no,Electiva profesional 4,2.7,2022-01-01T00:00:00.000Z
no,Legislación y Ética en el Manejo de Datos,0.9,2022-03-01T00:00:00.000Z
no,Legislación y Ética en el Manejo de Datos,4.3,2022-03-01T00:00:00.000Z
no,Legislación y Ética en el Manejo de Datos,3.6,2022-03-01T00:00:00.000Z
no,Legislación y Ética en el Manejo de Datos,0.7,2022-03-01T00:00:00.000Z
no,Legislación y Ética en el Manejo de Datos,4.5,2022-03-01T00:00:00.000Z
no,Formación Ciudadana III: Paz y Convivencia,1.7,2022-03-01T00:00:00.000Z
no,Formación Ciudadana III: Paz y Convivencia,2.6,2022-03-01T00:00:00.000Z
no,Formación Ciudadana III: Paz y Convivencia,1.2,2022-03-01T00:00:00.000Z
no,Formación Ciudadana III: Paz y Convivencia,0.5,2022-03-01T00:00:00.000Z
no,Formación Ciudadana III: Paz y Convivencia,1.2,2022-03-01T00:00:00.000Z
no,Administración para Ingenieros,3.5,2022-01-01T00:00:00.000Z
no,Administración para Ingenieros,2.1,2022-01-01T00:00:00.000Z
no,Administración para Ingenieros,1.9,2022-01-01T00:00:00.000Z
no,Administración para Ingenieros,0.6,2022-01-01T00:00:00.000Z
no,Administración para Ingenieros,1.5,2022-01-01T00:00:00.000Z
no,Ingeniería y Sostenibilidad,0.3,2021-01-01T00:00:00.000Z
no,Ingeniería y Sostenibilidad,2.8,2021-01-01T00:00:00.000Z
no,Ingeniería y Sostenibilidad,3.1,2021-01-01T00:00:00.000Z
no,Ingeniería y Sostenibilidad,4.2,2021-01-01T00:00:00.000Z
no,Ingeniería y Sostenibilidad,1.7,2021-01-01T00:00:00.000Z
no,Legislación y Ética en el Manejo de Datos,2.0,2023-01-01T00:00:00.000Z
no,Legislación y Ética en el Manejo de Datos,0.7,2023-01-01T00:00:00.000Z
no,Legislación y Ética en el Manejo de Datos,4.8,2023-01-01T00:00:00.000Z
no,Legislación y Ética en el Manejo de Datos,4.7,2023-01-01T00:00:00.000Z
no,Legislación y Ética en el Manejo de Datos,1.4,2023-01-01T00:00:00.000Z
no,Redes e Infraestructura,0.8,2024-01-01T00:00:00.000Z
no,Redes e Infraestructura,1.0,2024-01-01T00:00:00.000Z
no,Redes e Infraestructura,1.1,2024-01-01T00:00:00.000Z
no,Redes e Infraestructura,1.4,2024-01-01T00:00:00.000Z
no,Redes e Infraestructura,1.3,2024-01-01T00:00:00.000Z
no,Cálculo 1,3.6,2022-01-01T00:00:00.000Z
no,Cálculo 1,4.6,2022-01-01T00:00:00.000Z
no,Cálculo 1,3.4,2022-01-01T00:00:00.000Z
no,Cálculo 1,1.5,2022-01-01T00:00:00.000Z
no,Cálculo 1,1.8,2022-01-01T00:00:00.000Z
no,Almacenamiento de datos,1.1,2024-03-01T00:00:00.000Z
no,Almacenamiento de datos,2.2,2024-03-01T00:00:00.000Z
no,Almacenamiento de datos,2.5,2024-03-01T00:00:00.000Z
no,Almacenamiento de datos,3.4,2024-03-01T00:00:00.000Z
no,Almacenamiento de datos,0.7,2024-03-01T00:00:00.000Z
no,Formación Ciudadana II: Sociedad y Estado,2.9,2021-01-01T00:00:00.000Z
no,Formación Ciudadana II: Sociedad y Estado,0.0,2021-01-01T00:00:00.000Z
no,Formación Ciudadana II: Sociedad y Estado,1.7,2021-01-01T00:00:00.000Z
no,Formación Ciudadana II: Sociedad y Estado,3.8,2021-01-01T00:00:00.000Z
no,Formación Ciudadana II: Sociedad y Estado,3.6,2021-01-01T00:00:00.000Z
no,Innovación y Emprendimiento,3.1,2022-01-01T00:00:00.000Z
no,Innovación y Emprendimiento,2.0,2022-01-01T00:00:00.000Z
no,Innovación y Emprendimiento,4.8,2022-01-01T00:00:00.000Z
no,Innovación y Emprendimiento,4.4,2022-01-01T00:00:00.000Z
no,Innovación y Emprendimiento,2.3,2022-01-01T00:00:00.000Z
no,Ingles 1,3.6,2024-03-01T00:00:00.000Z
no,Ingles 1,3.4,2024-03-01T00:00:00.000Z
no,Ingles 1,2.3,2024-03-01T00:00:00.000Z
no,Ingles 1,0.8,2024-03-01T00:00:00.000Z
no,Ingles 1,1.8,2024-03-01T00:00:00.000Z
no,Electiva profesional 4,1.5,2024-01-01T00:00:00.000Z
no,Electiva profesional 4,0.8,2024-01-01T00:00:00.000Z
no,Electiva profesional 4,3.8,2024-01-01T00:00:00.000Z
no,Electiva profesional 4,4.0,2024-01-01T00:00:00.000Z
no,Electiva profesional 4,0.8,2024-01-01T00:00:00.000Z
no,Formación Ciudadana III: Paz y Convivencia,3.1,2023-03-01T00:00:00.000Z
no,Formación Ciudadana III: Paz y Convivencia,2.4,2023-03-01T00:00:00.000Z
no,Formación Ciudadana III: Paz y Convivencia,2.7,2023-03-01T00:00:00.000Z
no,Formación Ciudadana III: Paz y Convivencia,2.3,2023-03-01T00:00:00.000Z
no,Formación Ciudadana III: Paz y Convivencia,2.1,2023-03-01T00:00:00.000Z
no,Administración para Ingenieros,3.4,2024-01-01T00:00:00.000Z
no,Administración para Ingenieros,0.8,2024-01-01T00:00:00.000Z
no,Administración para Ingenieros,1.1,2024-01-01T00:00:00.000Z
no,Administración para Ingenieros,3.7,2024-01-01T00:00:00.000Z
no,Administración para Ingenieros,3.1,2024-01-01T00:00:00.000Z
no,Electiva Libre I,1.2,2021-03-01T00:00:00.000Z
no,Electiva Libre I,4.4,2021-03-01T00:00:00.000Z
no,Electiva Libre I,1.8,2021-03-01T00:00:00.000Z
no,Electiva Libre I,3.0,2021-03-01T00:00:00.000Z
no,Electiva Libre I,3.1,2021-03-01T00:00:00.000Z
no,Álgebra lineal,4.8,2022-01-01T00:00:00.000Z
no,Álgebra lineal,2.7,2022-01-01T00:00:00.000Z
no,Álgebra lineal,3.9,2022-01-01T00:00:00.000Z
no,Álgebra lineal,0.7,2022-01-01T00:00:00.000Z
no,Álgebra lineal,4.0,2022-01-01T00:00:00.000Z
no,Ingles 3,2.0,2024-01-01T00:00:00.000Z
no,Ingles 3,2.7,2024-01-01T00:00:00.000Z
no,Ingles 3,2.7,2024-01-01T00:00:00.000Z
no,Ingles 3,1.9,2024-01-01T00:00:00.000Z
no,Ingles 3,2.5,2024-01-01T00:00:00.000Z
no,Redes e Infraestructura,3.4,2024-03-01T00:00:00.000Z
no,Redes e Infraestructura,5.0,2024-03-01T00:00:00.000Z
no,Redes e Infraestructura,2.1,2024-03-01T00:00:00.000Z
no,Redes e Infraestructura,0.4,2024-03-01T00:00:00.000Z
no,Redes e Infraestructura,1.3,2024-03-01T00:00:00.000Z
no,Estadística y Probabilidad II,4.4,2023-03-01T00:00:00.000Z
no,Estadística y Probabilidad II,4.0,2023-03-01T00:00:00.000Z
no,Estadística y Probabilidad II,0.6,2023-03-01T00:00:00.000Z
no,Estadística y Probabilidad II,3.8,2023-03-01T00:00:00.000Z
no,Estadística y Probabilidad II,1.2,2023-03-01T00:00:00.000Z
no,Ingles 1,0.4,2021-03-01T00:00:00.000Z
si,Ingles 1,1.5,2021-03-01T00:00:00.000Z
no,Ingles 1,1.8,2021-03-01T00:00:00.000Z
no,Ingles 1,1.3,2021-03-01T00:00:00.000Z
no,Ingles 1,4.8,2021-03-01T00:00:00.000Z
no,Electiva profesional 4,4.0,2022-01-01T00:00:00.000Z
no,Electiva profesional 4,1.4,2022-01-01T00:00:00.000Z
no,Electiva profesional 4,1.6,2022-01-01T00:00:00.000Z
no,Electiva profesional 4,1.2,2022-01-01T00:00:00.000Z
no,Electiva profesional 4,1.7,2022-01-01T00:00:00.000Z
no,Estadística y Probabilidad I,0.0,2023-01-01T00:00:00.000Z
no,Estadística y Probabilidad I,2.4,2023-01-01T00:00:00.000Z
no,Estadística y Probabilidad I,4.4,2023-01-01T00:00:00.000Z
no,Estadística y Probabilidad I,4.9,2023-01-01T00:00:00.000Z
no,Estadística y Probabilidad I,1.9,2023-01-01T00:00:00.000Z
no,Formación Ciudadana I : Identidades y Pluralismo,4.3,2024-03-01T00:00:00.000Z
no,Formación Ciudadana I : Identidades y Pluralismo,0.6,2024-03-01T00:00:00.000Z
no,Formación Ciudadana I : Identidades y Pluralismo,3.2,2024-03-01T00:00:00.000Z
no,Formación Ciudadana I : Identidades y Pluralismo,4.2,2024-03-01T00:00:00.000Z
no,Formación Ciudadana I : Identidades y Pluralismo,1.2,2024-03-01T00:00:00.000Z
no,Ingles 2,2.2,2023-01-01T00:00:00.000Z
no,Ingles 2,1.9,2023-01-01T00:00:00.000Z
no,Ingles 2,3.4,2023-01-01T00:00:00.000Z
no,Ingles 2,0.1,2023-01-01T00:00:00.000Z
no,Ingles 2,4.0,2023-01-01T00:00:00.000Z
no,Electiva de  Ciencias Sociales,1.9,2024-03-01T00:00:00.000Z
no,Electiva de  Ciencias Sociales,4.4,2024-03-01T00:00:00.000Z
no,Electiva de  Ciencias Sociales,1.3,2024-03-01T00:00:00.000Z
no,Electiva de  Ciencias Sociales,0.3,2024-03-01T00:00:00.000Z
no,Electiva de  Ciencias Sociales,4.1,2024-03-01T00:00:00.000Z
no,Ingles 4,2.6,2021-01-01T00:00:00.000Z
no,Ingles 4,3.3,2021-01-01T00:00:00.000Z
no,Ingles 4,4.2,2021-01-01T00:00:00.000Z
no,Ingles 4,1.9,2021-01-01T00:00:00.000Z
no,Ingles 4,4.1,2021-01-01T00:00:00.000Z
no,Electiva Profesional 5,1.2,2022-01-01T00:00:00.000Z
no,Electiva Profesional 5,2.8,2022-01-01T00:00:00.000Z
no,Electiva Profesional 5,2.1,2022-01-01T00:00:00.000Z
no,Electiva Profesional 5,2.0,2022-01-01T00:00:00.000Z
no,Electiva Profesional 5,1.2,2022-01-01T00:00:00.000Z
no,Sistemas Operativos,3.3,2023-01-01T00:00:00.000Z
no,Sistemas Operativos,2.8,2023-01-01T00:00:00.000Z
no,Sistemas Operativos,1.7,2023-01-01T00:00:00.000Z
no,Sistemas Operativos,4.4,2023-01-01T00:00:00.000Z
no,Sistemas Operativos,2.7,2023-01-01T00:00:00.000Z
no,Programación,1.0,2021-01-01T00:00:00.000Z
no,Programación,0.3,2021-01-01T00:00:00.000Z
no,Programación,2.5,2021-01-01T00:00:00.000Z
no,Programación,3.7,2021-01-01T00:00:00.000Z
no,Programación,2.8,2021-01-01T00:00:00.000Z
no,Electiva Profesional 1,0.2,2021-03-01T00:00:00.000Z
no,Electiva Profesional 1,0.6,2021-03-01T00:00:00.000Z
no,Electiva Profesional 1,4.2,2021-03-01T00:00:00.000Z
no,Electiva Profesional 1,3.3,2021-03-01T00:00:00.000Z
no,Electiva Profesional 1,3.6,2021-03-01T00:00:00.000Z
no,Álgebra lineal,2.9,2022-01-01T00:00:00.000Z
no,Álgebra lineal,4.6,2022-01-01T00:00:00.000Z
no,Álgebra lineal,4.9,2022-01-01T00:00:00.000Z
no,Álgebra lineal,2.5,2022-01-01T00:00:00.000Z
no,Álgebra lineal,2.3,2022-01-01T00:00:00.000Z
no,Formación Ciudadana II: Sociedad y Estado,0.9,2022-01-01T00:00:00.000Z
no,Formación Ciudadana II: Sociedad y Estado,1.2,2022-01-01T00:00:00.000Z
no,Formación Ciudadana II: Sociedad y Estado,3.0,2022-01-01T00:00:00.000Z
no,Formación Ciudadana II: Sociedad y Estado,1.0,2022-01-01T00:00:00.000Z
no,Formación Ciudadana II: Sociedad y Estado,4.7,2022-01-01T00:00:00.000Z
no,Electiva Profesional 2,0.2,2023-01-01T00:00:00.000Z
no,Electiva Profesional 2,2.3,2023-01-01T00:00:00.000Z
si,Electiva Profesional 2,3.5,2023-01-01T00:00:00.000Z
no,Electiva Profesional 2,4.1,2023-01-01T00:00:00.000Z
no,Electiva Profesional 2,0.6,2023-01-01T00:00:00.000Z
no,Introducción a la Ingeniería de Datos e Inteligencia Artificial,0.4,2022-01-01T00:00:00.000Z
no,Introducción a la Ingeniería de Datos e Inteligencia Artificial,1.6,2022-01-01T00:00:00.000Z
no,Introducción a la Ingeniería de Datos e Inteligencia Artificial,3.2,2022-01-01T00:00:00.000Z
no,Introducción a la Ingeniería de Datos e Inteligencia Artificial,2.5,2022-01-01T00:00:00.000Z
no,Introducción a la Ingeniería de Datos e Inteligencia Artificial,1.3,2022-01-01T00:00:00.000Z
no,Matemáticas Fundamentales,3.6,2023-03-01T00:00:00.000Z
no,Matemáticas Fundamentales,1.9,2023-03-01T00:00:00.000Z
no,Matemáticas Fundamentales,0.6,2023-03-01T00:00:00.000Z
no,Matemáticas Fundamentales,4.2,2023-03-01T00:00:00.000Z
no,Matemáticas Fundamentales,1.0,2023-03-01T00:00:00.000Z
no,Lógica y Matemática Discreta,3.2,2023-03-01T00:00:00.000Z
no,Lógica y Matemática Discreta,0.2,2023-03-01T00:00:00.000Z
no,Lógica y Matemática Discreta,4.3,2023-03-01T00:00:00.000Z
no,Lógica y Matemática Discreta,3.2,2023-03-01T00:00:00.000Z
no,Lógica y Matemática Discreta,3.7,2023-03-01T00:00:00.000Z
no,Administración para Ingenieros,2.6,2021-03-01T00:00:00.000Z
no,Administración para Ingenieros,3.9,2021-03-01T00:00:00.000Z
no,Administración para Ingenieros,3.0,2021-03-01T00:00:00.000Z
no,Administración para Ingenieros,0.6,2021-03-01T00:00:00.000Z
no,Administración para Ingenieros,2.2,2021-03-01T00:00:00.000Z
no,Estadística y Probabilidad II,0.1,2023-01-01T00:00:00.000Z
no,Estadística y Probabilidad II,4.1,2023-01-01T00:00:00.000Z
no,Estadística y Probabilidad II,2.2,2023-01-01T00:00:00.000Z
no,Estadística y Probabilidad II,2.3,2023-01-01T00:00:00.000Z
no,Estadística y Probabilidad II,0.7,2023-01-01T00:00:00.000Z
no,Electiva Profesional 3,4.5,2024-01-01T00:00:00.000Z
no,Electiva Profesional 3,3.4,2024-01-01T00:00:00.000Z
no,Electiva Profesional 3,0.3,2024-01-01T00:00:00.000Z
no,Electiva Profesional 3,1.6,2024-01-01T00:00:00.000Z
no,Electiva Profesional 3,1.3,2024-01-01T00:00:00.000Z
no,Ingles 2,0.8,2022-01-01T00:00:00.000Z
no,Ingles 2,4.2,2022-01-01T00:00:00.000Z
no,Ingles 2,5.0,2022-01-01T00:00:00.000Z
no,Ingles 2,1.4,2022-01-01T00:00:00.000Z
no,Ingles 2,0.6,2022-01-01T00:00:00.000Z
no,Ingles 4,3.3,2022-03-01T00:00:00.000Z
no,Ingles 4,3.3,2022-03-01T00:00:00.000Z
si,Ingles 4,1.1,2022-03-01T00:00:00.000Z
no,Ingles 4,1.3,2022-03-01T00:00:00.000Z
no,Ingles 4,0.1,2022-03-01T00:00:00.000Z
no,Electiva Profesional 5,4.6,2023-01-01T00:00:00.000Z
no,Electiva Profesional 5,1.4,2023-01-01T00:00:00.000Z
no,Electiva Profesional 5,4.6,2023-01-01T00:00:00.000Z
no,Electiva Profesional 5,1.9,2023-01-01T00:00:00.000Z
no,Electiva Profesional 5,0.9,2023-01-01T00:00:00.000Z
no,Electiva de Lectura y Escritura,3.2,2021-01-01T00:00:00.000Z
no,Electiva de Lectura y Escritura,1.4,2021-01-01T00:00:00.000Z
no,Electiva de Lectura y Escritura,3.7,2021-01-01T00:00:00.000Z
no,Electiva de Lectura y Escritura,1.4,2021-01-01T00:00:00.000Z
no,Electiva de Lectura y Escritura,2.8,2021-01-01T00:00:00.000Z
no,Introducción a la Ingeniería de Datos e Inteligencia Artificial,4.3,2024-01-01T00:00:00.000Z
si,Introducción a la Ingeniería de Datos e Inteligencia Artificial,1.0,2024-01-01T00:00:00.000Z
no,Introducción a la Ingeniería de Datos e Inteligencia Artificial,0.1,2024-01-01T00:00:00.000Z
no,Introducción a la Ingeniería de Datos e Inteligencia Artificial,3.9,2024-01-01T00:00:00.000Z
no,Introducción a la Ingeniería de Datos e Inteligencia Artificial,4.2,2024-01-01T00:00:00.000Z
no,Formación Ciudadana II: Sociedad y Estado,2.7,2023-01-01T00:00:00.000Z
no,Formación Ciudadana II: Sociedad y Estado,4.4,2023-01-01T00:00:00.000Z
no,Formación Ciudadana II: Sociedad y Estado,1.1,2023-01-01T00:00:00.000Z
no,Formación Ciudadana II: Sociedad y Estado,1.4,2023-01-01T00:00:00.000Z
no,Formación Ciudadana II: Sociedad y Estado,4.3,2023-01-01T00:00:00.000Z
no,Inteligencia Artificial,1.9,2023-01-01T00:00:00.000Z
no,Inteligencia Artificial,0.4,2023-01-01T00:00:00.000Z
no,Inteligencia Artificial,1.9,2023-01-01T00:00:00.000Z
si,Inteligencia Artificial,0.3,2023-01-01T00:00:00.000Z
no,Inteligencia Artificial,1.0,2023-01-01T00:00:00.000Z
no,Administración para Ingenieros,5.0,2021-01-01T00:00:00.000Z
no,Administración para Ingenieros,2.6,2021-01-01T00:00:00.000Z
no,Administración para Ingenieros,0.0,2021-01-01T00:00:00.000Z
no,Administración para Ingenieros,0.4,2021-01-01T00:00:00.000Z
no,Administración para Ingenieros,0.9,2021-01-01T00:00:00.000Z
no,Ingles 5,2.2,2022-01-01T00:00:00.000Z
no,Ingles 5,0.7,2022-01-01T00:00:00.000Z
no,Ingles 5,4.2,2022-01-01T00:00:00.000Z
no,Ingles 5,1.5,2022-01-01T00:00:00.000Z
no,Ingles 5,1.6,2022-01-01T00:00:00.000Z
no,Ingles 2,1.8,2022-01-01T00:00:00.000Z
no,Ingles 2,1.6,2022-01-01T00:00:00.000Z
no,Ingles 2,3.2,2022-01-01T00:00:00.000Z
no,Ingles 2,4.8,2022-01-01T00:00:00.000Z
no,Ingles 2,3.9,2022-01-01T00:00:00.000Z
no,Seguridad de la Información,0.2,2023-03-01T00:00:00.000Z
no,Seguridad de la Información,4.7,2023-03-01T00:00:00.000Z
no,Seguridad de la Información,4.4,2023-03-01T00:00:00.000Z
no,Seguridad de la Información,2.2,2023-03-01T00:00:00.000Z
no,Seguridad de la Información,3.4,2023-03-01T00:00:00.000Z
no,Innovación y Emprendimiento,4.8,2021-03-01T00:00:00.000Z
no,Innovación y Emprendimiento,1.7,2021-03-01T00:00:00.000Z
no,Innovación y Emprendimiento,1.4,2021-03-01T00:00:00.000Z
si,Innovación y Emprendimiento,0.8,2021-03-01T00:00:00.000Z
no,Innovación y Emprendimiento,4.7,2021-03-01T00:00:00.000Z
no,Formación Ciudadana I : Identidades y Pluralismo,3.7,2021-01-01T00:00:00.000Z
no,Formación Ciudadana I : Identidades y Pluralismo,0.5,2021-01-01T00:00:00.000Z
no,Formación Ciudadana I : Identidades y Pluralismo,2.3,2021-01-01T00:00:00.000Z
no,Formación Ciudadana I : Identidades y Pluralismo,1.0,2021-01-01T00:00:00.000Z
no,Formación Ciudadana I : Identidades y Pluralismo,5.0,2021-01-01T00:00:00.000Z
