estadoCivil,nombreCurso,nota,periodo
Casado,Lógica y Matemática Discreta,3.2,2023-03-01T00:00:00.000Z
Soltero,Lógica y Matemática Discreta,0.8,2023-03-01T00:00:00.000Z
Soltero,Lógica y Matemática Discreta,0.5,2023-03-01T00:00:00.000Z
Soltero,Ingles 5,4.9,2022-03-01T00:00:00.000Z
Soltero,Ingles 5,3.7,2022-03-01T00:00:00.000Z
Soltero,Ingles 5,2.2,2022-03-01T00:00:00.000Z
Casado,Ingles 5,1.4,2022-03-01T00:00:00.000Z
Soltero,Ingles 5,3.0,2022-03-01T00:00:00.000Z
Soltero,Ingles 4,4.4,2022-01-01T00:00:00.000Z
Soltero,Ingles 4,4.6,2022-01-01T00:00:00.000Z
Casado,Ingles 4,4.0,2022-01-01T00:00:00.000Z
Casado,Ingles 4,4.9,2022-01-01T00:00:00.000Z
Soltero,Ingles 4,4.0,2022-01-01T00:00:00.000Z
Soltero,Electiva Libre I,2.3,2021-03-01T00:00:00.000Z
Soltero,Electiva Libre I,0.6,2021-03-01T00:00:00.000Z
Soltero,Electiva Libre I,5.0,2021-03-01T00:00:00.000Z
Soltero,Electiva Libre I,3.1,2021-03-01T00:00:00.000Z
Soltero,Electiva Libre I,4.1,2021-03-01T00:00:00.000Z
Soltero,Seguridad de la Información,3.1,2021-03-01T00:00:00.000Z
Soltero,Seguridad de la Información,0.9,2021-03-01T00:00:00.000Z
Soltero,Seguridad de la Información,4.8,2021-03-01T00:00:00.000Z
Soltero,Seguridad de la Información,1.5,2021-03-01T00:00:00.000Z
Soltero,Seguridad de la Información,0.3,2021-03-01T00:00:00.000Z
Soltero,Electiva Profesional 1,3.0,2021-01-01T00:00:00.000Z
Soltero,Electiva Profesional 1,2.8,2021-01-01T00:00:00.000Z
Soltero,Electiva Profesional 1,0.2,2021-01-01T00:00:00.000Z
Soltero,Electiva Profesional 1,4.3,2021-01-01T00:00:00.000Z
Soltero,Electiva Profesional 1,1.8,2021-01-01T00:00:00.000Z
Soltero,Electiva Profesional 3,4.0,2021-01-01T00:00:00.000Z
Soltero,Electiva Profesional 3,1.3,2021-01-01T00:00:00.000Z
Soltero,Electiva Profesional 3,1.7,2021-01-01T00:00:00.000Z
Soltero,Electiva Profesional 3,4.6,2021-01-01T00:00:00.000Z
Casado,Electiva Profesional 3,2.8,2021-01-01T00:00:00.000Z
Soltero,Electiva Profesional 1,3.2,2021-03-01T00:00:00.000Z
Soltero,Electiva Profesional 1,2.8,2021-03-01T00:00:00.000Z
Soltero,Electiva Profesional 1,4.8,2021-03-01T00:00:00.000Z
Soltero,Electiva Profesional 1,0.9,2021-03-01T00:00:00.000Z
Soltero,Electiva Profesional 1,4.3,2021-03-01T00:00:00.000Z
Soltero,Electiva Profesional 1,2.5,2024-01-01T00:00:00.000Z
Soltero,Electiva Profesional 1,3.0,2024-01-01T00:00:00.000Z
Soltero,Electiva Profesional 1,4.6,2024-01-01T00:00:00.000Z
Soltero,Electiva Profesional 1,3.7,2024-01-01T00:00:00.000Z
Soltero,Electiva Profesional 1,3.5,2024-01-01T00:00:00.000Z
Soltero,Analítica de Datos,1.8,2023-01-01T00:00:00.000Z
Soltero,Analítica de Datos,1.1,2023-01-01T00:00:00.000Z
Soltero,Analítica de Datos,0.6,2023-01-01T00:00:00.000Z
Soltero,Analítica de Datos,2.1,2023-01-01T00:00:00.000Z
Soltero,Analítica de Datos,1.9,2023-01-01T00:00:00.000Z
Soltero,Introducción a la Ingeniería de Datos e Inteligencia Artificial,3.5,2023-01-01T00:00:00.000Z
Soltero,Introducción a la Ingeniería de Datos e Inteligencia Artificial,4.0,2023-01-01T00:00:00.000Z
Soltero,Introducción a la Ingeniería de Datos e Inteligencia Artificial,3.3,2023-01-01T00:00:00.000Z
Soltero,Introducción a la Ingeniería de Datos e Inteligencia Artificial,0.9,2023-01-01T00:00:00.000Z
Soltero,Introducción a la Ingeniería de Datos e Inteligencia Artificial,2.5,2023-01-01T00:00:00.000Z
Soltero,Seguridad de la Información,2.5,2024-03-01T00:00:00.000Z
Soltero,Seguridad de la Información,2.3,2024-03-01T00:00:00.000Z
Soltero,Seguridad de la Información,0.9,2024-03-01T00:00:00.000Z
Soltero,Seguridad de la Información,3.7,2024-03-01T00:00:00.000Z
Soltero,Seguridad de la Información,4.4,2024-03-01T00:00:00.000Z
Soltero,Electiva Profesional 2,2.3,2021-01-01T00:00:00.000Z
Soltero,Electiva Profesional 2,3.3,2021-01-01T00:00:00.000Z
Soltero,Electiva Profesional 2,1.0,2021-01-01T00:00:00.000Z
Soltero,Electiva Profesional 2,1.4,2021-01-01T00:00:00.000Z
Soltero,Electiva Profesional 2,3.3,2021-01-01T00:00:00.000Z
Soltero,Electiva Libre I,4.9,2024-01-01T00:00:00.000Z
Soltero,Electiva Libre I,3.3,2024-01-01T00:00:00.000Z
Casado,Electiva Libre I,1.4,2024-01-01T00:00:00.000Z
Soltero,Electiva Libre I,1.3,2024-01-01T00:00:00.000Z
Soltero,Electiva Libre I,0.4,2024-01-01T00:00:00.000Z
Soltero,Matemáticas Fundamentales,1.0,2022-01-01T00:00:00.000Z
Soltero,Matemáticas Fundamentales,3.0,2022-01-01T00:00:00.000Z
Soltero,Matemáticas Fundamentales,2.2,2022-01-01T00:00:00.000Z
Soltero,Matemáticas Fundamentales,0.0,2022-01-01T00:00:00.000Z
Soltero,Matemáticas Fundamentales,3.9,2022-01-01T00:00:00.000Z
Soltero,Electiva Libre I,1.5,2022-01-01T00:00:00.000Z
Soltero,Electiva Libre I,3.5,2022-01-01T00:00:00.000Z
Soltero,Electiva Libre I,1.9,2022-01-01T00:00:00.000Z
Soltero,Electiva Libre I,4.7,2022-01-01T00:00:00.000Z
Soltero,Electiva Libre I,3.6,2022-01-01T00:00:00.000Z
Soltero,Almacenamiento de datos,1.1,2021-03-01T00:00:00.000Z
Soltero,Almacenamiento de datos,4.5,2021-03-01T00:00:00.000Z
Soltero,Almacenamiento de datos,2.3,2021-03-01T00:00:00.000Z
Soltero,Almacenamiento de datos,0.8,2021-03-01T00:00:00.000Z
Soltero,Almacenamiento de datos,0.7,2021-03-01T00:00:00.000Z
Soltero,Estadística y Probabilidad I,1.9,2021-03-01T00:00:00.000Z
Soltero,Estadística y Probabilidad I,1.8,2021-03-01T00:00:00.000Z
Soltero,Estadística y Probabilidad I,4.7,2021-03-01T00:00:00.000Z
Soltero,Estadística y Probabilidad I,2.4,2021-03-01T00:00:00.000Z
Soltero,Estadística y Probabilidad I,3.6,2021-03-01T00:00:00.000Z
Soltero,Electiva de  Ciencias Sociales,2.0,2022-01-01T00:00:00.000Z
Soltero,Electiva de  Ciencias Sociales,1.0,2022-01-01T00:00:00.000Z
Soltero,Electiva de  Ciencias Sociales,3.0,2022-01-01T00:00:00.000Z
Casado,Electiva de  Ciencias Sociales,3.3,2022-01-01T00:00:00.000Z
Soltero,Electiva de  Ciencias Sociales,4.3,2022-01-01T00:00:00.000Z
Casado,Lógica y Matemática Discreta,1.0,2024-03-01T00:00:00.000Z
Soltero,Lógica y Matemática Discreta,2.9,2024-03-01T00:00:00.000Z
Soltero,Lógica y Matemática Discreta,2.3,2024-03-01T00:00:00.000Z
Casado,Lógica y Matemática Discreta,3.4,2024-03-01T00:00:00.000Z
Soltero,Lógica y Matemática Discreta,1.0,2024-03-01T00:00:00.000Z
Soltero,Analítica de Datos,3.9,2023-03-01T00:00:00.000Z
Soltero,Analítica de Datos,0.8,2023-03-01T00:00:00.000Z
Soltero,Analítica de Datos,1.7,2023-03-01T00:00:00.000Z
Soltero,Analítica de Datos,3.2,2023-03-01T00:00:00.000Z
Soltero,Analítica de Datos,4.4,2023-03-01T00:00:00.000Z
Casado,Ingles 3,1.2,2023-03-01T00:00:00.000Z
Soltero,Ingles 3,5.0,2023-03-01T00:00:00.000Z
Soltero,Ingles 3,4.8,2023-03-01T00:00:00.000Z
Soltero,Ingles 3,3.8,2023-03-01T00:00:00.000Z
Soltero,Ingles 3,3.5,2023-03-01T00:00:00.000Z
Soltero,Seguridad de la Información,1.8,2023-03-01T00:00:00.000Z
Soltero,Seguridad de la Información,4.6,2023-03-01T00:00:00.000Z
Soltero,Seguridad de la Información,2.7,2023-03-01T00:00:00.000Z
Divorciado,Seguridad de la Información,4.3,2023-03-01T00:00:00.000Z
Casado,Seguridad de la Información,0.1,2023-03-01T00:00:00.000Z
Soltero,Matemáticas Fundamentales,0.7,2024-01-01T00:00:00.000Z
Casado,Matemáticas Fundamentales,2.0,2024-01-01T00:00:00.000Z
Soltero,Matemáticas Fundamentales,3.4,2024-01-01T00:00:00.000Z
Soltero,Matemáticas Fundamentales,2.0,2024-01-01T00:00:00.000Z
Casado,Matemáticas Fundamentales,4.2,2024-01-01T00:00:00.000Z
Soltero,Ingles 3,1.5,2024-01-01T00:00:00.000Z
Soltero,Ingles 3,2.6,2024-01-01T00:00:00.000Z
Soltero,Ingles 3,1.0,2024-01-01T00:00:00.000Z
Casado,Ingles 3,3.5,2024-01-01T00:00:00.000Z
Soltero,Ingles 3,0.2,2024-01-01T00:00:00.000Z
Soltero,Seguridad de la Información,1.7,2023-03-01T00:00:00.000Z
Soltero,Seguridad de la Información,0.0,2023-03-01T00:00:00.000Z
Soltero,Seguridad de la Información,3.5,2023-03-01T00:00:00.000Z
Soltero,Seguridad de la Información,4.2,2023-03-01T00:00:00.000Z
Soltero,Seguridad de la Información,0.0,2023-03-01T00:00:00.000Z
Soltero,Formación Ciudadana II: Sociedad y Estado,2.1,2021-01-01T00:00:00.000Z
Soltero,Formación Ciudadana II: Sociedad y Estado,4.6,2021-01-01T00:00:00.000Z
Soltero,Formación Ciudadana II: Sociedad y Estado,1.4,2021-01-01T00:00:00.000Z
Soltero,Formación Ciudadana II: Sociedad y Estado,0.9,2021-01-01T00:00:00.000Z
Casado,Formación Ciudadana II: Sociedad y Estado,3.8,2021-01-01T00:00:00.000Z
Soltero,Introducción a la Ingeniería de Datos e Inteligencia Artificial,3.9,2022-01-01T00:00:00.000Z
Soltero,Introducción a la Ingeniería de Datos e Inteligencia Artificial,1.9,2022-01-01T00:00:00.000Z
Soltero,Introducción a la Ingeniería de Datos e Inteligencia Artificial,4.9,2022-01-01T00:00:00.000Z
Soltero,Introducción a la Ingeniería de Datos e Inteligencia Artificial,1.6,2022-01-01T00:00:00.000Z
Soltero,Introducción a la Ingeniería de Datos e Inteligencia Artificial,0.3,2022-01-01T00:00:00.000Z
Soltero,Inteligencia Artificial,3.0,2023-03-01T00:00:00.000Z
Soltero,Inteligencia Artificial,3.8,2023-03-01T00:00:00.000Z
Soltero,Inteligencia Artificial,0.4,2023-03-01T00:00:00.000Z
Soltero,Inteligencia Artificial,3.8,2023-03-01T00:00:00.000Z
Soltero,Inteligencia Artificial,4.0,2023-03-01T00:00:00.000Z
Soltero,Inteligencia Artificial,3.3,2024-01-01T00:00:00.000Z
Soltero,Inteligencia Artificial,0.2,2024-01-01T00:00:00.000Z
Soltero,Inteligencia Artificial,2.6,2024-01-01T00:00:00.000Z
Soltero,Inteligencia Artificial,1.6,2024-01-01T00:00:00.000Z
Soltero,Inteligencia Artificial,1.0,2024-01-01T00:00:00.000Z
0,Almacenamiento de datos,4.8,2024-01-01T00:00:00.000Z
Soltero,Almacenamiento de datos,4.4,2024-01-01T00:00:00.000Z
Casado,Almacenamiento de datos,3.8,2024-01-01T00:00:00.000Z
Soltero,Almacenamiento de datos,0.4,2024-01-01T00:00:00.000Z
Soltero,Almacenamiento de datos,3.4,2024-01-01T00:00:00.000Z
Soltero,Redes e Infraestructura,4.1,2023-01-01T00:00:00.000Z
Soltero,Redes e Infraestructura,4.9,2023-01-01T00:00:00.000Z
Soltero,Redes e Infraestructura,1.1,2023-01-01T00:00:00.000Z
Soltero,Redes e Infraestructura,3.7,2023-01-01T00:00:00.000Z
Soltero,Redes e Infraestructura,3.6,2023-01-01T00:00:00.000Z
Soltero,Lógica y Matemática Discreta,1.5,2022-03-01T00:00:00.000Z
Casado,Lógica y Matemática Discreta,1.7,2022-03-01T00:00:00.000Z
Soltero,Lógica y Matemática Discreta,1.5,2022-03-01T00:00:00.000Z
Soltero,Lógica y Matemática Discreta,3.4,2022-03-01T00:00:00.000Z
Soltero,Lógica y Matemática Discreta,4.3,2022-03-01T00:00:00.000Z
Soltero,Lógica y Matemática Discreta,3.5,2022-03-01T00:00:00.000Z
Soltero,Lógica y Matemática Discreta,4.0,2022-03-01T00:00:00.000Z
Casado,Lógica y Matemática Discreta,1.5,2022-03-01T00:00:00.000Z
Soltero,Lógica y Matemática Discreta,3.8,2022-03-01T00:00:00.000Z
Soltero,Lógica y Matemática Discreta,3.6,2022-03-01T00:00:00.000Z
Soltero,Ingles 3,2.7,2021-01-01T00:00:00.000Z
Soltero,Ingles 3,1.0,2021-01-01T00:00:00.000Z
Soltero,Ingles 3,0.6,2021-01-01T00:00:00.000Z
Soltero,Ingles 3,2.4,2021-01-01T00:00:00.000Z
Divorciado,Ingles 3,2.1,2021-01-01T00:00:00.000Z
Soltero,Electiva de  Ciencias Sociales,4.1,2022-03-01T00:00:00.000Z
Soltero,Electiva de  Ciencias Sociales,4.7,2022-03-01T00:00:00.000Z
Soltero,Electiva de  Ciencias Sociales,0.2,2022-03-01T00:00:00.000Z
Casado,Electiva de  Ciencias Sociales,4.4,2022-03-01T00:00:00.000Z
Soltero,Electiva de  Ciencias Sociales,1.7,2022-03-01T00:00:00.000Z
Soltero,Formación Ciudadana III: Paz y Convivencia,2.5,2023-03-01T00:00:00.000Z
Soltero,Formación Ciudadana III: Paz y Convivencia,4.5,2023-03-01T00:00:00.000Z
Soltero,Formación Ciudadana III: Paz y Convivencia,3.2,2023-03-01T00:00:00.000Z
Soltero,Formación Ciudadana III: Paz y Convivencia,0.4,2023-03-01T00:00:00.000Z
Soltero,Formación Ciudadana III: Paz y Convivencia,3.0,2023-03-01T00:00:00.000Z
Soltero,Programación,1.3,2023-03-01T00:00:00.000Z
Soltero,Programación,4.0,2023-03-01T00:00:00.000Z
Soltero,Programación,1.8,2023-03-01T00:00:00.000Z
Soltero,Programación,1.1,2023-03-01T00:00:00.000Z
Soltero,Programación,0.6,2023-03-01T00:00:00.000Z
Soltero,Ingles 5,1.5,2023-03-01T00:00:00.000Z
Soltero,Ingles 5,1.1,2023-03-01T00:00:00.000Z
Soltero,Ingles 5,3.2,2023-03-01T00:00:00.000Z
Soltero,Ingles 5,3.5,2023-03-01T00:00:00.000Z
Soltero,Ingles 5,0.7,2023-03-01T00:00:00.000Z
Soltero,Programación,1.0,2022-03-01T00:00:00.000Z
Soltero,Programación,3.3,2022-03-01T00:00:00.000Z
Soltero,Programación,3.7,2022-03-01T00:00:00.000Z
Casado,Programación,4.1,2022-03-01T00:00:00.000Z
Soltero,Programación,2.9,2022-03-01T00:00:00.000Z
Soltero,Analítica de Datos,2.1,2023-01-01T00:00:00.000Z
Divorciado,Analítica de Datos,3.3,2023-01-01T00:00:00.000Z
Soltero,Analítica de Datos,3.5,2023-01-01T00:00:00.000Z
Soltero,Analítica de Datos,4.9,2023-01-01T00:00:00.000Z
Soltero,Analítica de Datos,0.2,2023-01-01T00:00:00.000Z
Soltero,ETL (Extracción Transformación y Carga),0.1,2022-03-01T00:00:00.000Z
Soltero,ETL (Extracción Transformación y Carga),4.6,2022-03-01T00:00:00.000Z
Soltero,ETL (Extracción Transformación y Carga),0.7,2022-03-01T00:00:00.000Z
Soltero,ETL (Extracción Transformación y Carga),1.2,2022-03-01T00:00:00.000Z
Soltero,ETL (Extracción Transformación y Carga),4.9,2022-03-01T00:00:00.000Z
Soltero,Programación,0.4,2023-01-01T00:00:00.000Z
Soltero,Programación,0.5,2023-01-01T00:00:00.000Z
Soltero,Programación,0.4,2023-01-01T00:00:00.000Z
Casado,Programación,1.7,2023-01-01T00:00:00.000Z
Soltero,Programación,4.9,2023-01-01T00:00:00.000Z
Soltero,Sistemas Operativos,4.7,2023-03-01T00:00:00.000Z
Soltero,Sistemas Operativos,0.7,2023-03-01T00:00:00.000Z
Soltero,Sistemas Operativos,3.4,2023-03-01T00:00:00.000Z
Soltero,Sistemas Operativos,2.7,2023-03-01T00:00:00.000Z
Soltero,Sistemas Operativos,4.9,2023-03-01T00:00:00.000Z
Soltero,Cálculo 1,3.7,2023-01-01T00:00:00.000Z
Soltero,Cálculo 1,4.5,2023-01-01T00:00:00.000Z
Soltero,Cálculo 1,0.8,2023-01-01T00:00:00.000Z
Soltero,Cálculo 1,2.1,2023-01-01T00:00:00.000Z
Soltero,Cálculo 1,1.1,2023-01-01T00:00:00.000Z
Soltero,Estadística y Probabilidad I,3.8,2023-03-01T00:00:00.000Z
Soltero,Estadística y Probabilidad I,0.7,2023-03-01T00:00:00.000Z
Soltero,Estadística y Probabilidad I,3.8,2023-03-01T00:00:00.000Z
Soltero,Estadística y Probabilidad I,1.6,2023-03-01T00:00:00.000Z
Soltero,Estadística y Probabilidad I,1.4,2023-03-01T00:00:00.000Z
Soltero,Electiva Profesional 1,2.0,2021-01-01T00:00:00.000Z
Soltero,Electiva Profesional 1,0.6,2021-01-01T00:00:00.000Z
Soltero,Electiva Profesional 1,3.1,2021-01-01T00:00:00.000Z
Soltero,Electiva Profesional 1,2.0,2021-01-01T00:00:00.000Z
Soltero,Electiva Profesional 1,3.3,2021-01-01T00:00:00.000Z
Soltero,Electiva Profesional 3,3.2,2023-01-01T00:00:00.000Z
Soltero,Electiva Profesional 3,1.0,2023-01-01T00:00:00.000Z
Soltero,Electiva Profesional 3,3.8,2023-01-01T00:00:00.000Z
Casado,Electiva Profesional 3,3.3,2023-01-01T00:00:00.000Z
Soltero,Electiva Profesional 3,1.7,2023-01-01T00:00:00.000Z
Casado,Electiva Profesional 3,0.3,2024-03-01T00:00:00.000Z
Soltero,Electiva Profesional 3,2.7,2024-03-01T00:00:00.000Z
Soltero,Electiva Profesional 3,2.3,2024-03-01T00:00:00.000Z
Soltero,Electiva Profesional 3,1.4,2024-03-01T00:00:00.000Z
Soltero,Electiva Profesional 3,4.1,2024-03-01T00:00:00.000Z
Soltero,Ingles 5,2.7,2021-03-01T00:00:00.000Z
Soltero,Ingles 5,4.1,2021-03-01T00:00:00.000Z
Soltero,Ingles 5,1.7,2021-03-01T00:00:00.000Z
Soltero,Ingles 5,2.5,2021-03-01T00:00:00.000Z
Soltero,Ingles 5,2.2,2021-03-01T00:00:00.000Z
Soltero,Ingles 4,2.7,2022-01-01T00:00:00.000Z
Soltero,Ingles 4,3.0,2022-01-01T00:00:00.000Z
Soltero,Ingles 4,2.2,2022-01-01T00:00:00.000Z
Soltero,Ingles 4,0.9,2022-01-01T00:00:00.000Z
Soltero,Ingles 4,1.6,2022-01-01T00:00:00.000Z
Divorciado,Seguridad de la Información,1.1,2022-03-01T00:00:00.000Z
Soltero,Seguridad de la Información,0.3,2022-03-01T00:00:00.000Z
Soltero,Seguridad de la Información,3.3,2022-03-01T00:00:00.000Z
Casado,Seguridad de la Información,4.4,2022-03-01T00:00:00.000Z
Soltero,Seguridad de la Información,1.7,2022-03-01T00:00:00.000Z
Soltero,Ingles 4,4.1,2024-01-01T00:00:00.000Z
Soltero,Ingles 4,4.5,2024-01-01T00:00:00.000Z
Soltero,Ingles 4,0.3,2024-01-01T00:00:00.000Z
Soltero,Ingles 4,0.2,2024-01-01T00:00:00.000Z
Casado,Ingles 4,4.1,2024-01-01T00:00:00.000Z
Casado,Ingles 5,4.5,2024-01-01T00:00:00.000Z
Divorciado,Ingles 5,2.9,2024-01-01T00:00:00.000Z
Divorciado,Ingles 5,1.0,2024-01-01T00:00:00.000Z
Casado,Ingles 5,1.5,2024-01-01T00:00:00.000Z
Soltero,Ingles 5,3.8,2024-01-01T00:00:00.000Z
Casado,Cálculo 1,1.5,2024-01-01T00:00:00.000Z
Divorciado,Cálculo 1,1.8,2024-01-01T00:00:00.000Z
Union libre,Cálculo 1,1.6,2024-01-01T00:00:00.000Z
Soltero,Cálculo 1,0.8,2024-01-01T00:00:00.000Z
Casado,Cálculo 1,3.7,2024-01-01T00:00:00.000Z
Viudo,Administración para Ingenieros,4.6,2021-01-01T00:00:00.000Z
Soltero,Administración para Ingenieros,1.7,2021-01-01T00:00:00.000Z
Soltero,Administración para Ingenieros,3.6,2021-01-01T00:00:00.000Z
Casado,Administración para Ingenieros,0.7,2021-01-01T00:00:00.000Z
Union libre,Administración para Ingenieros,1.4,2021-01-01T00:00:00.000Z
Soltero,Inteligencia Artificial,0.5,2022-03-01T00:00:00.000Z
Viudo,Inteligencia Artificial,2.4,2022-03-01T00:00:00.000Z
Viudo,Inteligencia Artificial,0.5,2022-03-01T00:00:00.000Z
Union libre,Inteligencia Artificial,1.0,2022-03-01T00:00:00.000Z
Viudo,Inteligencia Artificial,1.1,2022-03-01T00:00:00.000Z
Divorciado,Electiva Profesional 5,4.4,2024-01-01T00:00:00.000Z
Casado,Electiva Profesional 5,2.4,2024-01-01T00:00:00.000Z
Casado,Electiva Profesional 5,0.1,2024-01-01T00:00:00.000Z
Viudo,Electiva Profesional 5,0.3,2024-01-01T00:00:00.000Z
Union libre,Electiva Profesional 5,4.3,2024-01-01T00:00:00.000Z
Casado,ETL (Extracción Transformación y Carga),4.3,2021-03-01T00:00:00.000Z
Union libre,ETL (Extracción Transformación y Carga),1.1,2021-03-01T00:00:00.000Z
Soltero,ETL (Extracción Transformación y Carga),1.5,2021-03-01T00:00:00.000Z
Union libre,ETL (Extracción Transformación y Carga),1.0,2021-03-01T00:00:00.000Z
Union libre,ETL (Extracción Transformación y Carga),4.0,2021-03-01T00:00:00.000Z
Casado,Matemáticas Fundamentales,4.1,2023-03-01T00:00:00.000Z
Union libre,Matemáticas Fundamentales,1.3,2023-03-01T00:00:00.000Z
Viudo,Matemáticas Fundamentales,3.0,2023-03-01T00:00:00.000Z
Soltero,Matemáticas Fundamentales,1.2,2023-03-01T00:00:00.000Z
Soltero,Matemáticas Fundamentales,1.9,2023-03-01T00:00:00.000Z
Casado,Álgebra lineal,3.5,2022-03-01T00:00:00.000Z
Soltero,Álgebra lineal,2.5,2022-03-01T00:00:00.000Z
Union libre,Álgebra lineal,2.5,2022-03-01T00:00:00.000Z
Viudo,Álgebra lineal,2.6,2022-03-01T00:00:00.000Z
Union libre,Álgebra lineal,3.5,2022-03-01T00:00:00.000Z
Viudo,Formación Ciudadana II: Sociedad y Estado,2.5,2021-03-01T00:00:00.000Z
Casado,Formación Ciudadana II: Sociedad y Estado,3.8,2021-03-01T00:00:00.000Z
Casado,Formación Ciudadana II: Sociedad y Estado,0.0,2021-03-01T00:00:00.000Z
Soltero,Formación Ciudadana II: Sociedad y Estado,2.5,2021-03-01T00:00:00.000Z
Viudo,Formación Ciudadana II: Sociedad y Estado,1.1,2021-03-01T00:00:00.000Z
Casado,Estadística y Probabilidad I,4.1,2023-03-01T00:00:00.000Z
Divorciado,Estadística y Probabilidad I,0.3,2023-03-01T00:00:00.000Z
Viudo,Estadística y Probabilidad I,1.8,2023-03-01T00:00:00.000Z
Viudo,Estadística y Probabilidad I,3.1,2023-03-01T00:00:00.000Z
Union libre,Estadística y Probabilidad I,4.5,2023-03-01T00:00:00.000Z
Viudo,Formación Ciudadana I : Identidades y Pluralismo,2.2,2024-03-01T00:00:00.000Z
Casado,Formación Ciudadana I : Identidades y Pluralismo,0.9,2024-03-01T00:00:00.000Z
Casado,Formación Ciudadana I : Identidades y Pluralismo,1.0,2024-03-01T00:00:00.000Z
Viudo,Formación Ciudadana I : Identidades y Pluralismo,2.9,2024-03-01T00:00:00.000Z
Casado,Formación Ciudadana I : Identidades y Pluralismo,2.6,2024-03-01T00:00:00.000Z
Casado,ETL (Extracción Transformación y Carga),4.9,2021-03-01T00:00:00.000Z
Casado,ETL (Extracción Transformación y Carga),3.2,2021-03-01T00:00:00.000Z
Soltero,ETL (Extracción Transformación y Carga),0.3,2021-03-01T00:00:00.000Z
Viudo,ETL (Extracción Transformación y Carga),3.1,2021-03-01T00:00:00.000Z
Casado,ETL (Extracción Transformación y Carga),1.1,2021-03-01T00:00:00.000Z
Divorciado,Electiva de Lectura y Escritura,4.4,2023-03-01T00:00:00.000Z
Divorciado,Electiva de Lectura y Escritura,3.5,2023-03-01T00:00:00.000Z
Divorciado,Electiva de Lectura y Escritura,1.9,2023-03-01T00:00:00.000Z
Union libre,Electiva de Lectura y Escritura,4.7,2023-03-01T00:00:00.000Z
Soltero,Electiva de Lectura y Escritura,3.3,2023-03-01T00:00:00.000Z
Soltero,Administración para Ingenieros,0.9,2022-01-01T00:00:00.000Z
Soltero,Administración para Ingenieros,2.4,2022-01-01T00:00:00.000Z
Soltero,Administración para Ingenieros,4.9,2022-01-01T00:00:00.000Z
Divorciado,Administración para Ingenieros,3.4,2022-01-01T00:00:00.000Z
Union libre,Administración para Ingenieros,3.6,2022-01-01T00:00:00.000Z
Divorciado,Sistemas Operativos,0.9,2021-01-01T00:00:00.000Z
Casado,Sistemas Operativos,0.4,2021-01-01T00:00:00.000Z
Union libre,Sistemas Operativos,1.3,2021-01-01T00:00:00.000Z
Divorciado,Sistemas Operativos,4.1,2021-01-01T00:00:00.000Z
Union libre,Sistemas Operativos,3.1,2021-01-01T00:00:00.000Z
Divorciado,Estadística y Probabilidad II,3.5,2022-01-01T00:00:00.000Z
Casado,Estadística y Probabilidad II,2.4,2022-01-01T00:00:00.000Z
Union libre,Estadística y Probabilidad II,2.8,2022-01-01T00:00:00.000Z
Union libre,Estadística y Probabilidad II,2.8,2022-01-01T00:00:00.000Z
Divorciado,Estadística y Probabilidad II,0.0,2022-01-01T00:00:00.000Z
Soltero,Electiva de Lectura y Escritura,1.0,2021-03-01T00:00:00.000Z
Casado,Electiva de Lectura y Escritura,0.3,2021-03-01T00:00:00.000Z
Divorciado,Electiva de Lectura y Escritura,4.1,2021-03-01T00:00:00.000Z
Soltero,Electiva de Lectura y Escritura,0.9,2021-03-01T00:00:00.000Z
Viudo,Electiva de Lectura y Escritura,4.3,2021-03-01T00:00:00.000Z
Viudo,Ingeniería y Sostenibilidad,1.5,2024-03-01T00:00:00.000Z
Union libre,Ingeniería y Sostenibilidad,1.9,2024-03-01T00:00:00.000Z
Divorciado,Ingeniería y Sostenibilidad,2.9,2024-03-01T00:00:00.000Z
Union libre,Ingeniería y Sostenibilidad,4.3,2024-03-01T00:00:00.000Z
Union libre,Ingeniería y Sostenibilidad,3.1,2024-03-01T00:00:00.000Z
Casado,Introducción a la Ingeniería de Datos e Inteligencia Artificial,1.6,2024-01-01T00:00:00.000Z
